COD_ID;CLASSE;QTD_CLIENTES;SOMA_CAR_INST;ENE_01;ENE_02;ENE_03;ENE_04;ENE_05;ENE_06;ENE_07;ENE_08;ENE_09;ENE_10;ENE_11;ENE_12
GUA;SERVICO_PUBLICO;75;1594.2099999999996;96630.3;96113.47;122004.66;117940.14;126468.83;167874.9;198111.39;123037.24;133386.48;392096.01;305622.1800000001;197330.17000000007
SPT;SERVICO_PUBLICO;143;4774.83;692723.23;678474.97;760278.8200000001;725621.9299999999;717152.49;683637.8200000001;825392.9299999999;718598.05;1289214.73;322394.21;731031.4300000002;638421.3999999999
MIR;SERVICO_PUBLICO;30;1839.77;242012.0;233466.0;207416.08000000002;238012.38;249017.52000000002;212335.38;258080.39;262144.65;466014.95999999996;63111.229999999996;407835.25;231391.65
IBS;SERVICO_PUBLICO;82;255.70000000000007;88911.0;90304.0;93783.14;98673.0;87862.0;96363.0;94252.0;103018.0;91982.0;102028.0;46716.95999999999;26133.690000000017
NSA;SERVICO_PUBLICO;7;10.59;3606.0;3419.0;3843.0;4297.0;4018.0;4500.0;4266.0;4003.0;4273.0;4067.0;2631.19;1628.55
GXD;OUTROS;10;121.15;13663.759999999998;12684.0;7205.03;11757.9;21287.11;45306.44;17627.66;13798.0;11223.98;22880.19;13319.0;13510.37
AVI;SERVICO_PUBLICO;18;27.26;10371.0;10642.0;11477.0;9635.0;8612.0;8391.0;8359.0;7906.0;7704.0;9545.0;4465.6900000000005;2157.87
MOB;OUTROS;19;133.81;10978.2;9575.0;10932.0;50833.44;0.0;0.0;0.0;0.0;458.37;14403.48;2707.0;2707.0
TAM;OUTROS;16;100.83999999999999;5837.4;6768.0;2662.0;4505.13;240.0;0.0;0.0;0.0;1579.5;34530.6;26948.0;26774.0
VDP;SERVICO_PUBLICO;12;309.71000000000004;19544.0;17599.0;19998.45;24418.84;20977.22;22218.44;24620.15;21144.64;24751.75;42334.16;14924.869999999999;8212.9
PIN;SERVICO_PUBLICO;145;2699.14;605125.39;592091.65;589787.77;658745.76;628659.02;620875.66;663735.0;582224.63;609534.0;667253.81;652358.7200000001;634343.7
BCL;RESIDENCIAL;3642;1161.9499999999932;411515.67;415029.3000000011;405543.83999999997;388279.16999999806;442417.1599999954;421290.4499999991;499851.91000000143;332279.2100000003;351281.0;324048.61000000197;324545.11000000156;331140.0
BCL;COMERCIAL;130;1588.72;286931.4;298052.22000000003;295688.68999999994;330906.80000000005;327334.45;298745.5;334328.0;319211.79;315890.2;292985.04;326335.0;312418.46
ITB;INDUSTRIAL;12;3669.47;365601.17;405102.01;308173.28;215321.32;371028.37;311149.11;363149.87;363156.16000000003;354323.70999999996;343427.52;361353.85;389707.43
BCL;RURAL;31;15.939999999999998;5813.310000000002;5099.0;5595.0;5525.0;5835.66;5892.0;5533.0;5212.0;4522.0;5034.0;5212.0;5737.0
VAS;COMERCIAL;589;1152.3699999999985;291182.25;286328.13999999996;280562.69999999995;289514.74;262127.12000000002;308695.69;299420.21;288532.59;270883.56;307507.5;271762.10000000003;235488.9499999998
SPT;RESIDENCIAL;55699;65659.0700000039;7442249.1;7856847.250001077;8847770.020000001;7303866.770001166;9180077.480000876;38584608.29001439;9642986.199999373;6115746.509999972;6413388.0;6085389.46000025;6226496.239999455;6414496.0
NVS;RESIDENCIAL;27368;12673.110000000635;3514348.0;3725969.3500001137;4107594.52;3917693.090000016;5083605.240000031;4763175.859999908;5246032.370000012;3391301.220000138;3465594.53;3319092.5799999163;3425513.5700000515;3503093.29
SPT;INDUSTRIAL;59;1394.94;315293.55;461930.49;411677.59;424263.54;410285.4;432474.19;400112.5;436446.14999999997;369960.7;341601.33;393574.5;352558.4
NVS;INDUSTRIAL;58;61606.1;2289877.74;2463470.31;2571690.5;2806187.95;2827711.25;2534354.12;2834604.6500000004;2872747.5699999994;2709700.2800000007;2554430.86;2424670.1700000004;2508943.93
EAR;INDUSTRIAL;25;1862.68;218790.58999999997;179703.07;225680.94999999998;287101.02;303907.95999999996;338657.52;347553.09;339347.13999999996;265747.63;185132.36;248806.26;321345.87
FAG;COMERCIAL;67;1372.02;44191.39;43485.0;45523.36;47015.28;43367.84;49706.8;46271.19;45864.77;44815.55;48710.9;51463.7;43963.29000000001
ITB;COMERCIAL;785;6646.150000000001;1246320.92;1282910.14;1190140.66;1410086.49;1451208.69;1359065.0299999998;1463040.3299999998;1295147.08;1199749.67;1162159.37;1245131.96;1151938.8999999994
GUA;INDUSTRIAL;32;6102.14;718930.72;700365.5100000001;764016.03;731161.61;686624.31;622534.29;702757.62;727066.9799999999;601209.65;690952.76;724776.08;592327.47
CEL;INDUSTRIAL;88;37732.060000000005;5040631.720000001;4918785.69;4814050.29;5436646.0600000005;5559768.33;4589379.1899999995;5471520.180000001;5086067.14;5427948.710000001;4404881.599999999;5058083.3999999985;5283772.64
CAR;RESIDENCIAL;6342;3061.5500000000116;779795.98;819354.5999999996;912142.6;757767.2599999977;959080.1399999994;879065.1799999884;999127.7900000059;687363.0999999972;705580.0;676318.0099999906;690993.5299999963;701069.0
CAR;COMERCIAL;246;649.0400000000001;77331.8;76533.75;91683.69;87683.51;87732.02;96315.74;83431.38;79478.78;71552.97;77753.45;74797.12999999999;64825.72000000004
CAR;RURAL;584;404.1599999999998;101150.89000000001;93951.98999999999;124126.87;107497.57;108610.08;108281.0;113006.6;94574.6;84948.03;100226.53;89596.45999999999;83097.5
AVI;INDUSTRIAL;36;4106.25;240566.53999999998;263064.86;183330.6;275616.98;264299.0300000001;282136.08999999997;287228.81;270487.13;290833.12;273845.10000000003;212441.34;264892.86
BGN;RURAL;9;5.9;5142.139999999999;4047.07;4394.6900000000005;4267.389999999999;1871.8800000000003;1898.0;2170.05;2431.74;2015.42;1877.8899999999999;2288.5;2297.23
ABD;RURAL;67;54.12999999999999;10004.5;10936.0;13138.0;9237.0;9237.419999999995;9584.0;9591.0;9363.0;9180.0;10164.0;9971.0;9056.0
ABD;RESIDENCIAL;120;19.62999999999999;9560.619999999999;9779.449999999993;11509.0;9114.969999999998;10830.219999999998;10017.970000000001;11221.220000000005;7907.58;8187.0;8148.29;9354.220000000003;9521.0
CED;RURAL;248;111.85000000000002;34512.01000000008;29196.15;38432.11;56931.34;53146.799999999974;51861.0;47770.03;39323.42;35160.09;40514.09;39848.25;38586.67
ARC;RESIDENCIAL;15468;6456.249999999981;2101980.0;2178283.800000002;2395373.9;2554413.6200000113;2844384.400000022;2609735.330000047;2914808.900000012;1838922.7899999584;1890817.0;1840373.9899999702;1849380.8399998916;1932358.0
CRZ;COMERCIAL;80;4675.86;23929.1;22423.86;20554.480000000003;28116.83;30019.74;29713.65;32211.519999999997;30220.92;28851.36;28878.37;28924.96;27424.89
NVS;SERVICO_PUBLICO;56;1240.3799999999999;176564.04;168269.74;179883.29;173895.15;181003.31;192551.08000000002;186243.38;155864.85;149831.08000000002;168785.58;172987.39999999997;124873.69
CEL;OUTROS;19;392.15;18125.36;17186.0;10859.119999999999;18418.18;33020.88;62660.94;23088.03;19468.0;17970.14;44466.490000000005;19033.0;15819.72
ITB;RURAL;14;5.72;2689.98;2296.0;2995.0;2656.0;2824.92;2612.0;2527.0;3048.0;1883.0;2315.0;1973.0;1978.0
SRO;RESIDENCIAL;2318;623.5400000000016;247719.0;259630.35000000178;269666.0;241417.4999999991;301121.69999999873;252060.76000000254;292086.67999999935;197375.21999999945;205738.0;198994.25000000154;202785.12000000078;207966.0
SRO;COMERCIAL;30;39.839999999999996;15717.0;15841.0;17975.0;17369.0;15827.0;21361.0;18554.0;18276.0;18009.0;15203.0;15495.0;15054.65
TAT;COMERCIAL;34;340.14;18841.91;20861.5;30122.57;27853.53;28658.09;22957.0;24971.32;17816.59;16213.33;16191.57;17888.41;14238.119999999999
TAT;RESIDENCIAL;658;180.87999999999965;72372.0;66866.10000000002;82489.0;73278.50000000007;90081.20000000006;72770.04999999999;81058.50000000007;51429.50000000001;57902.0;54834.78000000018;54490.899999999856;59842.0
PTI;RURAL;118;45.26000000000002;22382.260000000002;19432.0;22523.0;22628.0;24111.0;22296.0;17899.0;18498.0;19829.0;17894.0;16564.0;17122.0
PTM;RURAL;99;35.71999999999999;21117.519999999993;17964.0;20434.0;22029.0;22416.960000000003;18868.0;14686.0;15427.0;14090.0;15235.0;15409.0;15074.0
PTM;INDUSTRIAL;2;4.4;1896.0;1635.0;2070.0;2396.0;2468.0;2505.0;2174.0;2448.0;2293.0;2619.0;2721.0;2687.0
ANG;INDUSTRIAL;57;3761.77;361307.88;362155.83;320606.62;323461.06000000006;595579.47;489124.43999999994;536285.7;404775.62;482272.65;346537.64;330366.1;329026.1
CDM;RURAL;12;30.13;2479.19;2253.0;2738.0;3169.0;7736.040000000001;5507.0;2897.0;2558.0;2320.0;2551.0;2594.0;2555.0
ARA;INDUSTRIAL;18;140.86;36238.75;41955.82;51674.53999999999;69128.38;71189.62;63584.6;74091.48000000001;48174.34;38653.66;51288.43;41749.229999999996;23774.29
TAP;RESIDENCIAL;1157;240.06999999999996;66048.59;67038.44999999991;71175.0;92709.77999999987;110431.52000000028;104175.79000000046;121303.57999999975;90489.80999999947;94209.0;90621.62000000024;90456.6499999999;94526.0
TAP;RURAL;491;119.19999999999986;39300.0300000001;34138.0;39815.0;59326.0;58827.41999999995;59953.0;53438.0;52652.0;50696.0;51852.0;52166.0;50285.0
TAP;COMERCIAL;71;31.819999999999997;10147.0;9637.0;10960.0;17034.0;14702.0;16869.0;14484.0;13995.0;14985.0;16464.0;13582.0;12537.149999999996
MOB;INDUSTRIAL;46;3108.38;99881.37;99272.52;127790.61000000002;188896.33;140700.97999999998;139302.34;176759.88;148932.17;151371.89;147226.09000000003;138140.28999999998;157931.21
TOC;RURAL;58;37.81;12120.959999999994;12335.0;11760.0;12237.0;11765.939999999999;8661.0;6930.0;7617.0;6465.0;4932.0;5391.0;7657.0
CAE;RESIDENCIAL;1482;633.3500000000009;163382.34999999998;176167.54999999946;200423.0;165810.3699999999;217978.71999999994;211232.70000000155;242066.16999999955;151630.56999999948;154323.0;147286.07;144859.24999999977;150931.0
ACU;RURAL;360;89.37999999999982;40790.53999999994;33531.0;40646.0;41483.0;42690.720000000045;42037.0;38147.0;34958.0;31118.0;34912.0;34909.0;36705.0
ITA;RURAL;378;232.64000000000013;57447.23000000003;52010.0;55311.0;76231.0;75525.00000000007;74313.0;70056.0;71484.0;69930.0;73052.0;75499.0;68903.0
CAF;INDUSTRIAL;21;1197.17;169795.05000000002;166096.21;131840.08000000002;216115.83000000002;240196.37999999998;210417.38999999998;256933.40000000002;198046.62;186166.87;200052.0;129231.51000000001;111779.61
ALC;SERVICO_PUBLICO;48;15076.76;6141798.0;5719478.0;5185216.68;6046908.0;5740469.21;5671525.48;6159963.86;6074418.0;8304335.79;4009639.32;5939879.0;5992944.329999999
PDR;SERVICO_PUBLICO;42;4296.82;218845.0;202218.0;197614.47;205470.89;208666.86;177784.2;203071.23;165984.31;309130.9;59134.58;122128.39;161753.31
ARS;SERVICO_PUBLICO;43;766.36;136139.72999999998;135125.11;136326.52000000002;158248.01;145047.78;124345.36;135789.43;130451.2;106591.83;138084.47999999998;137543.65000000002;133961.96
SEC;PODER_PUBLICO;13;2698.7;10054.0;10461.0;14472.0;5255.0;7773.0;10119.0;10359.0;10322.0;10302.0;8899.11;12775.0;12979.0
RDC;INDUSTRIAL;27;315.28999999999996;52363.520000000004;49254.259999999995;47775.85;63741.95;59670.9;59105.16;59770.42;54850.020000000004;51621.79;52126.880000000005;47724.31;49734.259999999995
INO;INDUSTRIAL;29;1298.7;83723.9;79853.78;87188.32999999999;97824.03;104489.40000000001;90173.84000000001;103252.75;92105.68;99272.37;90222.17;76561.81;97810.27
RDC;SERVICO_PUBLICO;49;385.18000000000006;71606.45;66613.24;69580.89;73857.52;58922.68;47798.2;143789.55;81890.58;79697.18;76320.47;76884.83000000002;54522.20999999999
ALC;RURAL;18;26.070000000000004;13930.23;10996.99;11220.57;9691.51;9243.12;8873.0;11250.83;7961.83;5452.889999999999;6502.610000000001;7696.1;7017.139999999999
CAB;RESIDENCIAL;18960;6895.920000000032;2204489.0;2320728.89999999;2166776.27;2204060.269999974;2460917.800000097;2458069.140000072;2667317.7399999774;1826294.039999964;1969795.0;1814297.9399999378;1819091.1500000136;1846083.0
PAL;SERVICO_PUBLICO;53;1238.13;220441.14;225569.37;225269.16;243410.65;231214.08000000002;221575.93;314673.24;243114.61000000002;258114.18000000002;265651.42;212790.78;177108.93
SCL;RURAL;77;31.619999999999983;7173.280000000001;7757.0;8690.0;9002.0;9304.679999999998;9200.0;9106.0;8545.0;7550.0;7900.0;7637.0;7363.0
MBU;RESIDENCIAL;7516;2492.7299999999846;831921.8400000002;889902.0499999946;1004981.32;832528.4900000003;1039116.0400000075;955337.1699999849;1083495.7300000088;716556.7100000028;792458.0;730849.549999996;735495.7100000008;779099.0
MBU;RURAL;559;485.00000000000017;124272.7600000001;109737.42;135913.72999999998;132083.13;140158.26000000007;130963.44;117153.25;109164.44;102486.78;110327.93;112132.22;99914.8
ALP;COMERCIAL;53;1661.82;81018.2;91393.97;90349.57;90303.88;96193.16;95454.20000000001;111263.98;107948.01000000001;98397.04;107602.23999999999;101416.5;94824.98
ALP;RESIDENCIAL;1446;962.3800000000012;335747.55;273327.4499999996;297973.28;252908.69999999992;324092.5800000005;293558.2900000011;328201.9899999999;215426.4999999997;228984.0;216444.70000000024;220014.12999999995;235629.0
CAE;RURAL;219;183.49999999999972;48559.80999999999;42310.0;54513.01;48041.0;53599.38;51748.0;41659.0;48200.0;92839.0;40635.0;40741.0;39015.0
PRL;SERVICO_PUBLICO;16;304.42999999999995;144431.0;140412.0;122988.58;172093.0;162938.21000000002;172997.62;177967.32;172705.0;172473.47;181158.11;153434.32;137075.34
PTM;PODER_PUBLICO;34;21.709999999999997;6817.0;6685.0;8613.0;7386.0;8571.0;10532.0;10132.0;11850.0;6528.0;5741.390000000001;6148.0;5964.0
SRO;PODER_PUBLICO;4;4.93;1485.0;1743.0;1554.0;1832.0;2825.0;3402.0;2411.0;1915.0;1552.0;1409.7599999999998;1612.0;1568.0
LIB;SERVICO_PUBLICO;22;2788.11;285711.37;289332.98;296960.07999999996;312290.95;302157.87000000005;292267.11000000004;303941.6;299395.57;273268.77;262923.28;275377.37000000005;261442.06
RSD;SERVICO_PUBLICO;52;938.58;132084.15;133015.28;124032.73999999999;155345.68;143754.45;151795.0;149069.69;135551.05;128716.72;126075.23999999999;116715.18;113228.76999999999
IGB;RURAL;41;34.52999999999999;10891.529999999997;9630.0;12651.0;12547.0;17548.02;15622.0;11282.0;10470.0;9709.0;11002.0;10155.0;9884.0
RDO;RURAL;31;38.45;12917.039999999997;11629.0;19764.32;15244.0;17415.779999999995;17069.0;15638.0;14707.0;13678.0;14960.0;13907.0;12849.0
ANG;SERVICO_PUBLICO;36;1096.0;444404.0;425856.0;370641.38999999996;445807.0;412615.32;418605.0;453442.0;405800.0;440122.1;438493.16;377855.7;398200.1
RBN;INDUSTRIAL;37;2244.15;182364.45;206778.06999999998;217399.36000000002;199985.09999999998;187011.07;184795.94;263837.51999999996;223916.93;222290.16999999998;204969.24999999997;164903.39;202911.72
TAM;INDUSTRIAL;12;5.709999999999999;2811.6499999999996;2802.0;2325.0;3266.0;3275.7;3534.0;3229.0;2737.0;2098.0;2576.0;2416.0;2369.0
SER;COMERCIAL;59;289.09999999999997;50163.88;43760.159999999996;47193.590000000004;46210.36;49394.39;50070.899999999994;51243.920000000006;48294.96000000001;52497.56;56663.06;51706.79;49063.73999999999
CAE;COMERCIAL;76;667.8200000000002;55814.729999999996;56674.71;68462.64;59064.99;59840.380000000005;56263.32;61636.659999999996;60328.23;56377.86;55654.04;54441.880000000005;54474.11999999999
BUE;PODER_PUBLICO;25;39.890000000000015;6751.0;19144.0;13068.0;9809.0;14475.0;20020.0;21059.0;21895.0;13161.0;11305.669999999998;12232.0;11821.0
QUI;INDUSTRIAL;6;3.93;2582.42;2173.0;2579.96;2714.0;2267.04;2358.0;2190.0;2021.0;1704.0;1663.0;1657.0;1549.0
VAS;PODER_PUBLICO;104;958.8000000000001;82037.87;81320.52;110106.73;114356.12;133440.01;156520.14;188720.48000000004;146575.56;134412.16;105925.05000000002;112669.69;120469.60999999999
PAP;PODER_PUBLICO;38;341.42;16837.38;17860.0;20495.7;20955.94;26343.13;41947.39;37541.97;34830.51;24400.09;19745.350000000006;27190.2;29197.11
ANG;RURAL;117;47.58;22056.98;21010.0;30875.0;29058.0;30603.3;23878.0;21022.0;19605.0;16997.0;18867.0;17895.0;17643.0
MUR;RURAL;177;144.47000000000003;62848.59000000001;56767.0;42255.0;73034.0;80717.70000000006;74847.0;71945.0;77072.0;67681.0;65401.0;61789.0;56117.0
MUR;INDUSTRIAL;11;19.909999999999997;11342.0;11436.0;12390.2;13397.0;12758.0;13522.0;11710.0;11033.0;10223.0;10909.0;10562.0;10418.0
NPA;INDUSTRIAL;7;1005.2;59716.56;51399.0;53635.41;55836.6;59909.66;51788.0;81687.68;74578.28;82723.71;86646.71;70057.4;81336.0
BAX;INDUSTRIAL;28;2520.58;136503.13;135544.96000000002;104468.51;126535.69;129638.79;140859.01;159505.11;144111.75;137116.03;141377.88999999998;143627.06;136770.1
RDO;INDUSTRIAL;12;431.96;73023.69;85868.57;85235.08;102980.64;102768.85;83240.62000000001;88333.28;85050.2;81683.46;76378.81;62694.71;63592.48
SJA;SERVICO_PUBLICO;39;103.05000000000003;37144.0;36591.0;43140.0;37300.0;34199.0;37268.0;34855.0;37236.0;35350.0;38172.0;21147.21000000001;14642.429999999998
VIV;SERVICO_PUBLICO;14;2093.94;1048639.67;1218515.01;1445806.2999999998;1230987.57;1285615.03;1078393.6;1299344.25;1131399.0899999999;1228358.09;1158987.05;947759.48;1124064.9100000001
ALP;PODER_PUBLICO;5;457.52;12310.5;12221.88;17596.84;16118.0;14556.58;15409.52;24478.96;25387.0;13947.21;13532.14;13792.0;14225.82
SEV;SERVICO_PUBLICO;2;1618.46;626389.0;681724.0;585110.25;739250.0;690387.21;661389.14;767631.85;749798.0;681500.84;734392.89;548293.0;726605.1
MBU;SERVICO_PUBLICO;9;35.68;4572.0;4841.0;14912.0;10774.0;10700.0;10428.0;8332.0;7289.0;7215.0;15990.0;5470.76;2128.4999999999995
CMB;SERVICO_PUBLICO;11;95.52;58095.0;54169.0;39649.9;55425.84;53170.45;51839.8;54949.770000000004;54490.04;56389.85;55437.19;41495.06;34507.34
ROL;INDUSTRIAL;15;417.2;37880.71;39501.14;38543.31;42381.759999999995;43081.94;37542.2;49969.58;39195.100000000006;43511.43;42670.880000000005;35497.21;51106.43
SJB;RURAL;2;0.48;281.41;252.0;283.6;298.0;321.48;321.0;295.0;295.0;282.0;306.0;328.0;278.0
PAL;RURAL;2;0.43;313.51000000000005;275.0;414.0;302.0;316.92;288.0;235.0;223.0;200.0;217.0;267.0;291.0
SAF;SERVICO_PUBLICO;9;309.59;165136.0;165019.0;141790.09;172333.58000000002;178251.66999999998;149501.4;191298.22;174958.54;180614.24;180225.16;173446.07;265164.16
ITO;RURAL;114;43.03999999999998;10900.09;9742.0;11287.0;18181.9;19104.230000000007;18700.9;14642.1;13784.2;14694.8;14355.2;14370.2;13429.4
TAG;COMERCIAL;577;2518.0800000000004;398050.95999999996;397046.28;391359.45999999996;455769.27;451971.99;451096.5299999999;484066.1;420529.88;386991.5;414774.19000000006;390054.12;357789.7900000004
TAG;RURAL;218;109.88999999999996;48522.36;43096.0;48219.8;46114.0;51997.679999999986;49241.0;41228.0;40286.0;40756.0;38779.0;33716.0;31301.0
ARC;INDUSTRIAL;12;776.62;90549.78;125019.43000000001;145165.22;167347.16;168730.59999999998;151605.25;141397.24;88650.43;71296.57;64856.75;60510.04;68843.56
IGB;INDUSTRIAL;7;116.34;1199.0;1121.0;1498.0;1147.0;992.0;1228.0;29514.25;25237.0;5412.26;5119.58;5134.02;1946.0
PRL;RESIDENCIAL;9358;3464.6199999999812;1054501.83;1040030.0000000045;1070130.0;1212078.970000007;1426981.3400000196;1359097.7900000056;1521658.8999999892;1023381.100000015;1120643.0;1057558.2599999842;1111262.4699999748;1191270.0
PRL;RURAL;41;32.11;9840.790000000003;8400.0;9428.0;16128.0;15138.060000000003;14989.0;12686.0;12225.0;11375.0;12098.0;12251.0;11868.0
PRL;INDUSTRIAL;24;9535.4;324058.84;321871.87;286662.18999999994;308064.81;302353.26;304389.61;353173.54;301180.32;325798.62;305189.98;357270.41;390054.94999999995
CAB;COMERCIAL;537;11402.83;995490.6600000003;1034443.6000000002;1023930.32;1178443.3900000001;1124698.4500000002;1053182.8000000003;1153993.29;1137792.76;1053264.29;945672.5899999997;1059226.0399999998;988313.9299999999
CAB;RURAL;133;65.75999999999999;19975.829999999987;16612.8;19622.2;20436.8;24181.220000000005;29831.0;17934.0;20142.0;16829.0;14942.0;18601.0;13923.0
OUT;RESIDENCIAL;1335;517.5500000000002;160048.55;157978.29999999976;159553.0;131414.82999999964;162280.42000000045;156753.57000000103;173285.66000000047;133957.57999999955;126399.0;114522.36000000025;112243.11999999986;120335.0
OUT;INDUSTRIAL;4;12.54;1217.0;1204.0;1576.0;1430.0;1216.0;1213.0;1182.0;1390.0;1885.0;2097.0;2221.0;2256.0
OUT;RURAL;121;151.54000000000005;29036.59;29489.0;27759.0;35935.0;29374.38000000001;28707.0;26819.0;27402.0;24486.0;49383.0;26067.0;21696.0
OUT;COMERCIAL;44;3065.82;578845.89;266310.48;180061.7;234619.40999999997;167418.91;79687.0;233477.07;159205.2;90018.41;36886.09;71313.09;79552.86999999998
TAG;INDUSTRIAL;15;3430.86;98334.28;115445.87999999999;119089.68000000001;103663.46000000002;116873.42000000001;89392.86;111935.18;102141.84;141133.88;174436.99000000002;195089.88;252639.83000000002
